vehicle_id,timestamp,test,location,velocity,calculated_speed,risk_level,anomalies,lidar_points,camera_frames,imu_data,gps_data,weather_conditions,system_status
AV_005,1753463375.869057,,"{'latitude': 37.76688164015128, 'longitude': -122.42552867266119}","{'x': 19.022057430233836, 'y': 12.876111232169334, 'z': 0}",18.729344786480773,low,[],,,,,,
AV_004,1753463375.869057,,"{'latitude': 37.77643068904525, 'longitude': -122.41159812065021}","{'x': 14.740744187002484, 'y': 5.725612609451975, 'z': 0}",26.482763402818797,medium,[],,,,,,
AV_003,1753463375.869057,,"{'latitude': 37.78485902839443, 'longitude': -122.41542849706711}","{'x': 11.122599443612538, 'y': 2.1882452753966097, 'z': 0}",27.969037465083805,low,[],,,,,,
AV_002,1753463375.869057,,"{'latitude': 37.78116990279529, 'longitude': -122.41444484857492}","{'x': 11.208994032642599, 'y': 18.569822212833515, 'z': 0}",26.927118663468885,high,[],,,,,,
AV_001,1753463375.869057,,"{'latitude': 37.76518174675856, 'longitude': -122.41444942155593}","{'x': 3.3218422746748533, 'y': 6.6650605885791965, 'z': 0}",10.696657018350312,high,[],,,,,,
AV_005,1753463374.869057,,"{'latitude': 37.78348243420992, 'longitude': -122.41584992876957}","{'x': 15.299879382093255, 'y': 0.7100535073167658, 'z': 0}",25.824440202912967,low,[],,,,,,
AV_004,1753463374.869057,,"{'latitude': 37.778965613556366, 'longitude': -122.42359056293928}","{'x': 5.800492061090463, 'y': 2.991662590752855, 'z': 0}",23.83492256089122,medium,[],,,,,,
AV_003,1753463374.869057,,"{'latitude': 37.774201916640244, 'longitude': -122.4250007481258}","{'x': 3.7182795434317084, 'y': 9.710689869087723, 'z': 0}",13.230828632088672,low,[],,,,,,
AV_002,1753463374.869057,,"{'latitude': 37.77589113123411, 'longitude': -122.41839539409551}","{'x': 15.84930791347446, 'y': 17.88463800645486, 'z': 0}",25.014452385905596,high,[],,,,,,
AV_001,1753463374.869057,,"{'latitude': 37.76744370143085, 'longitude': -122.42580978993136}","{'x': 15.86241461701107, 'y': 11.460766518164965, 'z': 0}",12.02046926765146,medium,[],,,,,,
AV_005,1753463373.869057,,"{'latitude': 37.782714357582705, 'longitude': -122.41959296920352}","{'x': 13.796254652528084, 'y': 4.660143986023135, 'z': 0}",17.173280843774897,low,[],,,,,,
AV_004,1753463373.869057,,"{'latitude': 37.776433136244584, 'longitude': -122.41733617330434}","{'x': 4.367056075387392, 'y': 5.8373053742489915, 'z': 0}",16.606539015490537,medium,[],,,,,,
AV_003,1753463373.869057,,"{'latitude': 37.77494487254581, 'longitude': -122.410016724942}","{'x': 8.181438258143011, 'y': 1.3067332108670304, 'z': 0}",12.682599075606767,low,[],,,,,,
AV_002,1753463373.869057,,"{'latitude': 37.76807744301741, 'longitude': -122.42562696231798}","{'x': 19.59876280389949, 'y': 4.928005901801249, 'z': 0}",22.973637519218173,high,[],,,,,,
AV_001,1753463373.869057,,"{'latitude': 37.77474663332451, 'longitude': -122.41575850194258}","{'x': 16.6834609088964, 'y': 12.18230225646208, 'z': 0}",26.49429348837183,medium,[],,,,,,
AV_005,1753463372.869057,,"{'latitude': 37.773727341676214, 'longitude': -122.42605919114592}","{'x': 6.847884910216447, 'y': 17.189793771675635, 'z': 0}",18.223732256133264,low,[],,,,,,
AV_004,1753463372.869057,,"{'latitude': 37.76800142769121, 'longitude': -122.4142645532141}","{'x': 15.455075592290378, 'y': 9.327919423340362, 'z': 0}",12.876107956118696,medium,[],,,,,,
AV_003,1753463372.869057,,"{'latitude': 37.770177222162665, 'longitude': -122.42090290839906}","{'x': 15.672950034934715, 'y': 1.3270877176402784, 'z': 0}",29.592731382073406,medium,[],,,,,,
AV_002,1753463372.869057,,"{'latitude': 37.77354659668333, 'longitude': -122.41510199023813}","{'x': 10.561190837088674, 'y': 8.740037981267898, 'z': 0}",16.41640645600437,medium,[],,,,,,
AV_001,1753463372.869057,,"{'latitude': 37.76503975315068, 'longitude': -122.42363031892646}","{'x': 3.7907091982424013, 'y': 1.888237145163263, 'z': 0}",25.695124713787322,high,[],,,,,,
AV_005,1753463371.869057,,"{'latitude': 37.776968236304214, 'longitude': -122.42423112935126}","{'x': 1.1617927461007427, 'y': 1.3143330523780117, 'z': 0}",15.959832609703435,low,[],,,,,,
AV_004,1753463371.869057,,"{'latitude': 37.776461091026206, 'longitude': -122.41903965900681}","{'x': 10.040310105605414, 'y': 13.372955113650555, 'z': 0}",13.731772460250575,medium,[],,,,,,
AV_003,1753463371.869057,,"{'latitude': 37.78250167783119, 'longitude': -122.42030785361177}","{'x': 13.398340513305447, 'y': 2.3817706180315423, 'z': 0}",16.43755739239854,medium,[],,,,,,
AV_002,1753463371.869057,,"{'latitude': 37.780783988658555, 'longitude': -122.41738817833865}","{'x': 2.649824298160821, 'y': 4.311910620953599, 'z': 0}",25.374503904523724,low,[],,,,,,
AV_001,1753463371.869057,,"{'latitude': 37.76914447821181, 'longitude': -122.42071107780822}","{'x': 18.603974863778102, 'y': 4.422115860470683, 'z': 0}",19.028985388649247,high,[],,,,,,
AV_005,1753463370.869057,,"{'latitude': 37.77402932116828, 'longitude': -122.42768910607879}","{'x': 10.551729903506459, 'y': 2.153937394152783, 'z': 0}",12.50174045345425,medium,[],,,,,,
AV_004,1753463370.869057,,"{'latitude': 37.78371289999183, 'longitude': -122.42035036279125}","{'x': 3.1309253955578398, 'y': 7.338010522540824, 'z': 0}",27.40084473651666,low,[],,,,,,
AV_003,1753463370.869057,,"{'latitude': 37.77942183033603, 'longitude': -122.4103046682295}","{'x': 11.473548056852646, 'y': 8.27435909302628, 'z': 0}",26.942049068403744,high,[],,,,,,
AV_002,1753463370.869057,,"{'latitude': 37.777307910873056, 'longitude': -122.42862245862186}","{'x': 6.848669995352516, 'y': 6.035081591665743, 'z': 0}",24.11628190636502,low,[],,,,,,
AV_001,1753463370.869057,,"{'latitude': 37.76900599174163, 'longitude': -122.41244098012717}","{'x': 6.558886048789798, 'y': 3.386789181325376, 'z': 0}",11.190005921871926,low,[],,,,,,
AV_005,1753463369.869057,,"{'latitude': 37.77773346647083, 'longitude': -122.41036739590257}","{'x': 3.9966438721320996, 'y': 19.121357318495157, 'z': 0}",24.43099350488133,medium,[],,,,,,
AV_004,1753463369.869057,,"{'latitude': 37.779795621946555, 'longitude': -122.41137181776237}","{'x': 8.076999687016173, 'y': 2.1335327962182205, 'z': 0}",21.935714256599216,medium,[],,,,,,
AV_003,1753463369.8685484,,"{'latitude': 37.77394499431893, 'longitude': -122.42523710747521}","{'x': 12.352454048698977, 'y': 8.154799670696313, 'z': 0}",17.35164292770608,low,[],,,,,,
AV_002,1753463369.8685484,,"{'latitude': 37.78363569845664, 'longitude': -122.42168533607506}","{'x': 3.0063201660072503, 'y': 3.1118386501079653, 'z': 0}",22.84449590548643,medium,[],,,,,,
AV_001,1753463369.8685484,,"{'latitude': 37.76695792098296, 'longitude': -122.42151707649758}","{'x': 13.46741337426971, 'y': 10.060208446549268, 'z': 0}",25.762467010625976,low,[],,,,,,
AV_005,1753463368.8685484,,"{'latitude': 37.77554874848979, 'longitude': -122.41116990202295}","{'x': 8.58353359874716, 'y': 15.438243560817904, 'z': 0}",26.7519835637716,medium,[],,,,,,
AV_004,1753463368.8685484,,"{'latitude': 37.78077736091676, 'longitude': -122.42921738844204}","{'x': 16.00982880698468, 'y': 13.70689549001889, 'z': 0}",12.530661209935621,low,[],,,,,,
AV_003,1753463368.8685484,,"{'latitude': 37.76832750130814, 'longitude': -122.41526121374584}","{'x': 6.46892899949602, 'y': 0.5928797487827842, 'z': 0}",26.838628393108912,low,[],,,,,,
AV_002,1753463368.8685484,,"{'latitude': 37.775361663130944, 'longitude': -122.4177500352911}","{'x': 2.4366731776341854, 'y': 18.911992680334215, 'z': 0}",22.215334396393928,medium,[],,,,,,
AV_001,1753463368.8685484,,"{'latitude': 37.77671196492602, 'longitude': -122.41910566192699}","{'x': 4.240795331897045, 'y': 18.040399878673632, 'z': 0}",10.71429642531988,low,[],,,,,,
AV_005,1753463367.8685484,,"{'latitude': 37.783086018967644, 'longitude': -122.42543087437272}","{'x': 3.680854030273202, 'y': 18.607277688645794, 'z': 0}",24.675193716953586,high,[],,,,,,
AV_004,1753463367.8685484,,"{'latitude': 37.77989768046503, 'longitude': -122.42213236984723}","{'x': 15.359759994202964, 'y': 6.790719493612856, 'z': 0}",19.120715942368527,medium,[],,,,,,
AV_003,1753463367.8685484,,"{'latitude': 37.78073154298245, 'longitude': -122.41451411386801}","{'x': 19.79080996543661, 'y': 17.519520262870078, 'z': 0}",25.399481634469392,high,[],,,,,,
AV_002,1753463367.8685484,,"{'latitude': 37.78071840672457, 'longitude': -122.42460545299132}","{'x': 10.679243696762239, 'y': 0.5956780677115026, 'z': 0}",11.836461259867628,low,[],,,,,,
AV_001,1753463367.8685484,,"{'latitude': 37.78075242345546, 'longitude': -122.42553441029767}","{'x': 13.513096832221581, 'y': 7.319088751550771, 'z': 0}",21.431693978942207,medium,[],,,,,,
AV_005,1753463366.8685484,,"{'latitude': 37.780242645106, 'longitude': -122.427194446425}","{'x': 1.1576963600298784, 'y': 19.301569257484715, 'z': 0}",24.309186574116964,high,[],,,,,,
AV_004,1753463366.8685484,,"{'latitude': 37.76969164190385, 'longitude': -122.42511660599995}","{'x': 12.28619942170848, 'y': 11.653397167572773, 'z': 0}",18.673132773926362,high,[],,,,,,
AV_003,1753463366.8685484,,"{'latitude': 37.767481874634235, 'longitude': -122.41677844030028}","{'x': 3.594813683875182, 'y': 8.408362583185587, 'z': 0}",21.188065923809383,low,[],,,,,,
AV_002,1753463366.8685484,,"{'latitude': 37.76876822226929, 'longitude': -122.42713629209432}","{'x': 0.23482957413560657, 'y': 17.48517775249302, 'z': 0}",19.169538236723238,medium,[],,,,,,
AV_001,1753463366.8685484,,"{'latitude': 37.76854365188504, 'longitude': -122.42178342488266}","{'x': 0.3051709405056857, 'y': 8.491661537518276, 'z': 0}",23.418668971364085,medium,[],,,,,,
AV_005,1753463365.8685484,,"{'latitude': 37.77208084713603, 'longitude': -122.42646632822014}","{'x': 16.93979477736397, 'y': 1.3398109395473168, 'z': 0}",20.75447989127896,medium,[],,,,,,
AV_004,1753463365.8685484,,"{'latitude': 37.781003677427115, 'longitude': -122.42637027484753}","{'x': 11.00025009463675, 'y': 5.836587517625662, 'z': 0}",12.22982403121942,high,[],,,,,,
AV_003,1753463365.8685484,,"{'latitude': 37.7771884750468, 'longitude': -122.41055684339489}","{'x': 17.071033726949953, 'y': 2.9097405426850287, 'z': 0}",15.656570873155829,low,[],,,,,,
AV_002,1753463365.8685484,,"{'latitude': 37.78269713463898, 'longitude': -122.42537918551406}","{'x': 6.269125238480786, 'y': 0.5064483592857827, 'z': 0}",21.444872162175386,medium,[],,,,,,
AV_001,1753463365.8685484,,"{'latitude': 37.78479007720538, 'longitude': -122.41948914367471}","{'x': 9.30963080975702, 'y': 15.204795310156447, 'z': 0}",21.113820863752935,high,[],,,,,,
AV_005,1753463364.8685484,,"{'latitude': 37.778252764861946, 'longitude': -122.42057545922337}","{'x': 9.531758137172018, 'y': 11.22450469778036, 'z': 0}",16.645333772498084,high,[],,,,,,
AV_004,1753463364.8685484,,"{'latitude': 37.7766325975069, 'longitude': -122.4125570697562}","{'x': 11.336601993572899, 'y': 7.691481571038983, 'z': 0}",16.09288729808479,low,[],,,,,,
AV_003,1753463364.8685484,,"{'latitude': 37.76989489954118, 'longitude': -122.42132265332687}","{'x': 5.278599706384903, 'y': 17.537351309530763, 'z': 0}",17.432471549936704,medium,[],,,,,,
AV_002,1753463364.8685484,,"{'latitude': 37.770742851991216, 'longitude': -122.4170460057798}","{'x': 5.747095553651842, 'y': 17.743972027246482, 'z': 0}",27.037686640107648,high,[],,,,,,
AV_001,1753463364.8685484,,"{'latitude': 37.78175779880925, 'longitude': -122.42403602605425}","{'x': 2.9943095057053126, 'y': 17.61755222090445, 'z': 0}",11.627196611238439,low,[],,,,,,
AV_005,1753463363.8685484,,"{'latitude': 37.78467286118428, 'longitude': -122.42234138737712}","{'x': 0.4839428741621643, 'y': 0.5841922153300616, 'z': 0}",26.316147522458774,high,[],,,,,,
AV_004,1753463363.8685484,,"{'latitude': 37.770638754062404, 'longitude': -122.41999127711681}","{'x': 19.23147510420283, 'y': 16.886570291040567, 'z': 0}",15.472373947491818,low,[],,,,,,
AV_003,1753463363.8685484,,"{'latitude': 37.783303770492175, 'longitude': -122.4181945178431}","{'x': 15.188656087303851, 'y': 16.836859136740795, 'z': 0}",11.28674173194617,high,[],,,,,,
AV_002,1753463363.8685484,,"{'latitude': 37.778434909363355, 'longitude': -122.41680825587456}","{'x': 0.09375418201437391, 'y': 4.2881642744473725, 'z': 0}",28.35967415771971,medium,[],,,,,,
AV_001,1753463363.8685484,,"{'latitude': 37.77299574486935, 'longitude': -122.41625970839077}","{'x': 0.1008291283043361, 'y': 6.737530927413498, 'z': 0}",21.473079847607288,high,[],,,,,,
AV_005,1753463362.8685484,,"{'latitude': 37.768291859639156, 'longitude': -122.41813022624896}","{'x': 3.8104700586244244, 'y': 7.394344851886119, 'z': 0}",25.912329690744798,medium,[],,,,,,
AV_004,1753463362.8685484,,"{'latitude': 37.77956246099174, 'longitude': -122.42897998267945}","{'x': 10.443681584909035, 'y': 6.225421440072065, 'z': 0}",16.360817609996637,low,[],,,,,,
AV_003,1753463362.8685484,,"{'latitude': 37.779648716611845, 'longitude': -122.41296726661376}","{'x': 19.53317154850637, 'y': 6.0437914871756915, 'z': 0}",29.50927195338068,medium,[],,,,,,
AV_002,1753463362.8685484,,"{'latitude': 37.77719269547005, 'longitude': -122.41668328918955}","{'x': 3.1817105342266294, 'y': 3.248006740330307, 'z': 0}",23.52758997270901,low,[],,,,,,
AV_001,1753463362.8685484,,"{'latitude': 37.77351504386047, 'longitude': -122.41829843335923}","{'x': 16.286174283319554, 'y': 16.185453233815117, 'z': 0}",20.873272214351058,low,[],,,,,,
AV_005,1753463361.8685484,,"{'latitude': 37.76525170316855, 'longitude': -122.41728066863296}","{'x': 9.27436000577873, 'y': 3.917002707946542, 'z': 0}",20.46392971250736,low,[],,,,,,
AV_004,1753463361.8685484,,"{'latitude': 37.78059937845807, 'longitude': -122.4231854224939}","{'x': 14.093766946000084, 'y': 14.306414782390103, 'z': 0}",28.489446461275236,medium,[],,,,,,
AV_003,1753463361.8685484,,"{'latitude': 37.7736127343762, 'longitude': -122.4155881347546}","{'x': 0.8779012289161114, 'y': 11.695135519191204, 'z': 0}",28.0095630864036,high,[],,,,,,
AV_002,1753463361.8685484,,"{'latitude': 37.771256230965726, 'longitude': -122.41484216240053}","{'x': 19.077604428800264, 'y': 3.702978613252814, 'z': 0}",10.430267623723458,medium,[],,,,,,
AV_001,1753463361.8685484,,"{'latitude': 37.770298062390665, 'longitude': -122.41166023383377}","{'x': 11.709767639221294, 'y': 15.457341361502671, 'z': 0}",10.875837279865744,low,[],,,,,,
AV_005,1753463360.8685484,,"{'latitude': 37.78044082065646, 'longitude': -122.42141324809624}","{'x': 13.455816964416593, 'y': 15.526535460275962, 'z': 0}",26.791660237759366,low,[],,,,,,
AV_004,1753463360.8685484,,"{'latitude': 37.77903878677129, 'longitude': -122.42150568731194}","{'x': 11.223422960466532, 'y': 10.494033674493403, 'z': 0}",21.35370160443438,medium,[],,,,,,
AV_003,1753463360.8685484,,"{'latitude': 37.773459285755926, 'longitude': -122.42102740992627}","{'x': 7.578129986739485, 'y': 4.622699438644522, 'z': 0}",15.609201699636518,medium,[],,,,,,
AV_002,1753463360.8685484,,"{'latitude': 37.76623851232701, 'longitude': -122.42930565678542}","{'x': 0.633203970676457, 'y': 4.295574086124252, 'z': 0}",29.740775351016186,high,[],,,,,,
AV_001,1753463360.8685484,,"{'latitude': 37.767608833549716, 'longitude': -122.41564371575029}","{'x': 9.885700807246616, 'y': 4.547796385924359, 'z': 0}",23.690290239474947,high,[],,,,,,
AV_005,1753463359.8685484,,"{'latitude': 37.78434233980193, 'longitude': -122.41031793239686}","{'x': 15.21911426522868, 'y': 16.734933492657266, 'z': 0}",29.00346697865978,medium,[],,,,,,
AV_004,1753463359.8685484,,"{'latitude': 37.76577133137628, 'longitude': -122.41158579545251}","{'x': 7.481542512316011, 'y': 1.1507261856082396, 'z': 0}",16.62783418333782,high,[],,,,,,
AV_003,1753463359.8685484,,"{'latitude': 37.778002776445646, 'longitude': -122.4194183629952}","{'x': 19.906719007956536, 'y': 17.19579086734038, 'z': 0}",24.073408625788144,medium,[],,,,,,
AV_002,1753463359.8685484,,"{'latitude': 37.77231527571379, 'longitude': -122.42649613224445}","{'x': 10.21117825359006, 'y': 16.902509755180482, 'z': 0}",18.21390916838701,low,[],,,,,,
AV_001,1753463359.8685484,,"{'latitude': 37.770700366521886, 'longitude': -122.42230370233304}","{'x': 0.9966462406880261, 'y': 2.2030644444418956, 'z': 0}",28.691948579736465,medium,[],,,,,,
AV_005,1753463358.8685484,,"{'latitude': 37.77629627560465, 'longitude': -122.41723401166027}","{'x': 7.34003591334861, 'y': 1.314628731308789, 'z': 0}",24.789335974726725,high,[],,,,,,
AV_004,1753463358.8685484,,"{'latitude': 37.782602275808216, 'longitude': -122.42898539473894}","{'x': 0.4890589669035794, 'y': 1.5337528298122827, 'z': 0}",15.74480691559347,high,[],,,,,,
AV_003,1753463358.8685484,,"{'latitude': 37.77694249359961, 'longitude': -122.41924652673293}","{'x': 1.1221826827193815, 'y': 11.210060352772675, 'z': 0}",18.429297325602533,low,[],,,,,,
AV_002,1753463358.8685484,,"{'latitude': 37.76717071205365, 'longitude': -122.42692885869006}","{'x': 8.137822030450934, 'y': 8.499349477705438, 'z': 0}",15.25728387691287,medium,[],,,,,,
AV_001,1753463358.8685484,,"{'latitude': 37.781131293253985, 'longitude': -122.40968801355892}","{'x': 7.084575855776083, 'y': 4.555304318577291, 'z': 0}",25.99592459769073,medium,[],,,,,,
AV_005,1753463357.8685484,,"{'latitude': 37.776208504135816, 'longitude': -122.4205985359898}","{'x': 7.621751623704038, 'y': 6.158815056655424, 'z': 0}",27.111089330136306,medium,[],,,,,,
AV_004,1753463357.8685484,,"{'latitude': 37.78364203002013, 'longitude': -122.42821483340252}","{'x': 15.629757045402418, 'y': 15.670297917270183, 'z': 0}",22.99288759882657,low,[],,,,,,
AV_003,1753463357.8685484,,"{'latitude': 37.77280163341164, 'longitude': -122.41428109827376}","{'x': 14.81888770321602, 'y': 10.917601009124137, 'z': 0}",19.688638668073246,medium,[],,,,,,
AV_002,1753463357.8685484,,"{'latitude': 37.78032360622182, 'longitude': -122.42720294757873}","{'x': 16.418732318527884, 'y': 6.882014442479932, 'z': 0}",18.037629514176658,low,[],,,,,,
AV_001,1753463357.8685484,,"{'latitude': 37.770568777803945, 'longitude': -122.42489687763343}","{'x': 19.164842892427288, 'y': 14.621933479293814, 'z': 0}",28.16269429137488,low,[],,,,,,
AV_005,1753463356.8685484,,"{'latitude': 37.77375988264092, 'longitude': -122.41236151002003}","{'x': 18.120051550255432, 'y': 4.5722709180710215, 'z': 0}",17.100541787336,high,[],,,,,,
AV_004,1753463356.8685484,,"{'latitude': 37.78378795857756, 'longitude': -122.41119709983259}","{'x': 7.084151107872123, 'y': 12.248162128993174, 'z': 0}",17.857604808850805,high,[],,,,,,
AV_003,1753463356.8685484,,"{'latitude': 37.78364769938588, 'longitude': -122.42506404532168}","{'x': 11.44074169036692, 'y': 0.9172396874626698, 'z': 0}",28.878827895501246,medium,[],,,,,,
AV_002,1753463356.8685484,,"{'latitude': 37.771965554982415, 'longitude': -122.42920377500764}","{'x': 3.0303547881213766, 'y': 6.089997721295141, 'z': 0}",10.37941382950449,medium,[],,,,,,
AV_001,1753463356.8685484,,"{'latitude': 37.77816128458491, 'longitude': -122.41841191716003}","{'x': 2.5021787987807187, 'y': 18.182662204823718, 'z': 0}",23.140654906181872,medium,[],,,,,,
